"elec_demand_ER","elec_demand_NER","elec_demand_NR","elec_demand_SR","elec_demand_WR"
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
43476.0350668038,2927.25062684517,76755.0847045843,50219.1646840202,74226.6070516455
42014.9082991566,2723.09754756314,73282.1068971532,47793.9778667817,72328.4234242066
41503.3609565281,2630.87439372435,71558.2773085379,46110.8166308556,70881.370870862
41161.2238782371,2576.46262699748,69741.0031758523,44994.9056720139,69985.5778408352
40726.3608570249,2625.77406526647,67848.166274594,46142.1016910301,70252.296672167
40262.8791684992,2734.15072349127,62684.9125043255,49080.0602053145,72790.8249325653
42133.5422309535,3245.08694988244,95762.6617163867,74417.9861932791,98569.5578916804
45692.4955297458,3791.84642853551,112353.601046673,85106.4247837361,103993.300199173
45631.7528240544,3680.12761541543,117959.076439084,88233.7420753437,107038.670666234
44553.7133004388,3417.78516438525,123776.348543934,93615.2847016514,109128.050114036
44462.6817855465,3246.61614463573,131975.514562436,96864.7370852565,113898.601555624
44651.963475942,3257.06196841834,133895.210764629,98035.4944853461,114772.333426493
44905.6339972127,3309.3854973204,135234.435551754,97518.5905379537,114419.955923025
45034.3952103456,3355.54170835927,136250.860538111,96829.5601922777,115072.197658477
45237.3390511683,3365.04228319633,136493.747940498,98156.4178603126,116887.221866318
45253.5762019774,3439.79780829375,131547.534743681,95676.4169411096,114508.914499979
44318.6541035283,3469.00800382123,124612.982627991,88198.5985308933,109466.28473463
43078.2062084026,3426.86204454849,118036.803929421,82862.4292180844,104288.114903839
45845.7895643436,4110.97998307183,107881.478842825,77873.5971662851,101434.122774789
45770.0632289306,3937.71552665148,77414.1542484071,62196.819049358,84780.2529782138
46259.7191048969,4028.38001366116,80358.6371319497,61217.6262550101,84779.0884380059
46447.9062331909,3971.70103315952,81537.2148520679,60747.7730661257,84113.2536324459
46001.5951023328,3654.62245588715,79831.940178086,57501.8935445055,82155.154229715
44353.9631999858,3053.33626635778,78412.9644556448,53589.0013873791,75485.2370926102
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
48458.0644987806,5114.50054858231,73990.5282578747,54474.4982330374,74828.5767007727
48825.37375245,5233.3975726694,71541.70007684,50437.4475407527,68770.8734864002
48423.4151486852,5040.78424744329,70398.8600095833,46484.8198409679,62776.7787040566
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
48458.0644987806,5114.50054858231,73990.5282578747,54474.4982330374,74828.5767007727
48825.37375245,5233.3975726694,71541.70007684,50437.4475407527,68770.8734864002
48423.4151486852,5040.78424744329,70398.8600095833,46484.8198409679,62776.7787040566
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
48458.0644987806,5114.50054858231,73990.5282578747,54474.4982330374,74828.5767007727
48825.37375245,5233.3975726694,71541.70007684,50437.4475407527,68770.8734864002
48423.4151486852,5040.78424744329,70398.8600095833,46484.8198409679,62776.7787040566
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
48458.0644987806,5114.50054858231,73990.5282578747,54474.4982330374,74828.5767007727
48825.37375245,5233.3975726694,71541.70007684,50437.4475407527,68770.8734864002
48423.4151486852,5040.78424744329,70398.8600095833,46484.8198409679,62776.7787040566
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
48458.0644987806,5114.50054858231,73990.5282578747,54474.4982330374,74828.5767007727
48825.37375245,5233.3975726694,71541.70007684,50437.4475407527,68770.8734864002
48423.4151486852,5040.78424744329,70398.8600095833,46484.8198409679,62776.7787040566
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
48458.0644987806,5114.50054858231,73990.5282578747,54474.4982330374,74828.5767007727
48825.37375245,5233.3975726694,71541.70007684,50437.4475407527,68770.8734864002
48423.4151486852,5040.78424744329,70398.8600095833,46484.8198409679,62776.7787040566
47374.4419091686,4815.49139831587,68134.7500287982,43357.1588566328,61165.8262901259
46316.3676839564,4725.97779280622,64607.2239651289,41524.9576126197,59754.6872547574
45553.1860016418,4549.87293734143,62392.5353858033,40221.1707415845,58930.6089992091
44989.034322538,4380.40366945169,60350.5278424849,39396.0852450458,58638.9815374489
44583.6951930136,4177.49950096431,58731.2811307322,40476.0449492688,59402.0496319854
43563.8994924221,3841.53211577065,54632.5778443546,43530.2093593535,62224.2600995053
44185.8950959121,3789.09040493508,82850.0917187151,69104.1124554427,83100.6921091022
46700.3007687574,4142.71097095382,98721.6754992688,80521.2098515897,89558.8098517579
46803.3779974208,4090.82949696614,105693.402039466,83289.4853902769,91117.6250527841
47364.8001317798,3968.02821756881,111467.25738966,87892.9833976791,90439.2363555144
47906.4516304218,3979.98456343557,116936.011744759,90244.817449126,90567.3605099989
48222.8785910255,4105.71522843678,117889.095839659,90097.2827698861,89922.5378044751
48327.050315485,4236.92685265507,118493.008398473,89954.7673540268,89009.1204263814
48047.5263006034,4292.64917024773,119535.40972208,88786.4112952108,88365.035400027
47946.1212698325,4336.28691751158,119849.891189437,89009.354161028,88599.8269720442
47494.8586913715,4349.39071746834,116086.22637814,86124.1917749766,87193.5679299347
46358.0116921805,4296.39700835729,109915.367292754,80792.239851147,85690.2508012906
45282.2647752783,4276.47086960948,104744.380309568,77456.124657003,83902.7103456129
47034.291521412,4907.84673445718,95774.4735732311,73783.3343991964,85046.2185956702
47731.5402678553,5119.55070316758,70969.873044386,58518.7954414908,76901.8699384326
48209.9369150895,5193.42603582172,73306.2856081588,56718.6088040004,76387.4968509469
