"TimeIndex","EG_SOLARGM_2039_ER","EG_SOLARGM_2039_NER","EG_SOLARGM_2039_NR","EG_SOLARGM_2039_SR","EG_SOLARGM_2039_WR","EG_SOLARRF_2039_ER","EG_SOLARRF_2039_NER","EG_SOLARRF_2039_NR","EG_SOLARRF_2039_SR","EG_SOLARRF_2039_WR","EG_WINDOFF_ALL_ER","EG_WINDOFF_ALL_SR","EG_WINDOFF_ALL_WR","EG_WINDON_2039_ER","EG_WINDON_2039_NER","EG_WINDON_2039_NR","EG_WINDON_2039_SR","EG_WINDON_2039_WR","EG_BIOMASS_2039_ALL","EG_COAL_2039_ALL","EG_LH_2039_ALL","EG_SH_2039_ALL","EG_CCGT_2039_ALL","EG_OCGT_2039_ALL","EG_PHWR_2039_ALL","EG_SMR_2039_ALL"
827,0.787171661,0.567484961,0.80767069,0.793039248,0.845660831,0.778168488,0.57604568,0.766495295,0.726894116,0.759523231,0.473403035,0.298092672,0.214552829,0.365837081,0.448088659,0.21081464,0.180256412,0.219265118,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
828,0.835107415,0.601509203,0.901636033,0.870045429,0.935734347,0.829606501,0.616579322,0.86297144,0.817044982,0.88937509,0.48239493,0.316258687,0.216569378,0.356734118,0.439160723,0.207529504,0.16111615,0.203122336,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
829,0.831836563,0.596754078,0.939322857,0.882912083,0.9425,0.82305925,0.617361411,0.900779365,0.841007898,0.944,0.498276863,0.352569614,0.234717112,0.353086673,0.447305661,0.208420724,0.156718815,0.206544848,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
830,0.770671506,0.536516838,0.915548153,0.827699687,0.930471612,0.752962245,0.543887078,0.864458303,0.788525999,0.935467838,0.520670158,0.406742908,0.266256218,0.358155369,0.469753238,0.214192001,0.172501405,0.234378364,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
831,0.653262795,0.426024206,0.832858468,0.712518715,0.842413276,0.611338072,0.417189446,0.748540668,0.657340208,0.854045097,0.542798973,0.469899092,0.308294998,0.375057991,0.506745595,0.226687981,0.204078088,0.280238319,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
832,0.493170591,0.285531341,0.699471636,0.55425568,0.711806302,0.422049076,0.272056035,0.589872023,0.477031736,0.713485875,0.555160741,0.509585621,0.338054566,0.38921599,0.514402764,0.224886152,0.238476112,0.319772967,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
833,0.293195121,0.143513525,0.517050151,0.362450317,0.535012249,0.221140602,0.135133551,0.396770881,0.278294719,0.514938079,0.561534385,0.536473764,0.361581929,0.403409739,0.523064906,0.228731812,0.284369753,0.353530983,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
834,0.095248263,0.034623356,0.284845261,0.157811793,0.305465232,0.060484216,0.033366254,0.189391595,0.103247415,0.278286239,0.571797227,0.568856877,0.395685876,0.419718962,0.555807548,0.25675305,0.342688132,0.393099949,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
835,0,0,0.078074651,0.024964769,0.087334738,0,0,0.042717799,0.012269003,0.075004437,0.575754474,0.588118452,0.416661577,0.437505479,0.589322444,0.279482319,0.394614162,0.426272554,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
836,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.46997934,0.620558804,0.310495647,0.437959931,0.460318673,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
837,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.498379356,0.642182451,0.363673385,0.466176353,0.487109644,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
838,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.523662094,0.661013926,0.407046952,0.476793636,0.493485852,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
839,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.543585412,0.666732377,0.435862644,0.476242149,0.487226188,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
840,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.551397404,0.659484823,0.456199662,0.465756843,0.476689635,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
841,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.55427732,0.64088853,0.471302341,0.448838278,0.473686759,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
842,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.551916663,0.630353904,0.475283026,0.429729989,0.465157443,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
843,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.547274992,0.611719941,0.470090883,0.407123929,0.452720529,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
844,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.514001344,0.551446895,0.428946081,0.363017731,0.421012899,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
845,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.486334367,0.503980713,0.389561987,0.325575403,0.389624264,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
846,0.033730929,0.047639865,0,0,0,0.01526808,0.022718101,0,0,0,0.501534255,0.34282142,0.292467561,0.486691782,0.501285097,0.373242132,0.30832004,0.37179617,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
847,0.175581951,0.173336891,0.06825073,0.054574101,0.059787405,0.122715446,0.121612846,0.046920241,0.034912632,0.024153525,0.492649854,0.321031659,0.274979668,0.475452192,0.505563246,0.350648767,0.284018751,0.346709876,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
848,0.383368671,0.310959398,0.2552809,0.239599978,0.257295839,0.317667717,0.269890777,0.199111647,0.175850656,0.150802107,0.484828216,0.306994442,0.256536817,0.439552904,0.518088208,0.298498846,0.253969168,0.297594628,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
849,0.578194787,0.43803146,0.476716827,0.475695205,0.506712261,0.519950089,0.405423064,0.406840364,0.391602237,0.368021532,0.47910165,0.295763981,0.239394897,0.400412397,0.503498612,0.240501228,0.230323001,0.258122345,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
850,0.707542407,0.520930225,0.667437857,0.664241871,0.706122537,0.675092489,0.508268433,0.608913806,0.586620025,0.582443205,0.4742927,0.291899231,0.224146906,0.379954696,0.471194086,0.21702183,0.207166294,0.240152688,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
851,0.787171661,0.567484961,0.80767069,0.793039248,0.845660831,0.778168488,0.57604568,0.766495295,0.726894116,0.759523231,0.473403035,0.298092672,0.214552829,0.365837081,0.448088659,0.21081464,0.180256412,0.219265118,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
852,0.835107415,0.601509203,0.901636033,0.870045429,0.935734347,0.829606501,0.616579322,0.86297144,0.817044982,0.88937509,0.48239493,0.316258687,0.216569378,0.356734118,0.439160723,0.207529504,0.16111615,0.203122336,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
853,0.831836563,0.596754078,0.939322857,0.882912083,0.9425,0.82305925,0.617361411,0.900779365,0.841007898,0.944,0.498276863,0.352569614,0.234717112,0.353086673,0.447305661,0.208420724,0.156718815,0.206544848,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
854,0.770671506,0.536516838,0.915548153,0.827699687,0.930471612,0.752962245,0.543887078,0.864458303,0.788525999,0.935467838,0.520670158,0.406742908,0.266256218,0.358155369,0.469753238,0.214192001,0.172501405,0.234378364,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
855,0.653262795,0.426024206,0.832858468,0.712518715,0.842413276,0.611338072,0.417189446,0.748540668,0.657340208,0.854045097,0.542798973,0.469899092,0.308294998,0.375057991,0.506745595,0.226687981,0.204078088,0.280238319,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
856,0.493170591,0.285531341,0.699471636,0.55425568,0.711806302,0.422049076,0.272056035,0.589872023,0.477031736,0.713485875,0.555160741,0.509585621,0.338054566,0.38921599,0.514402764,0.224886152,0.238476112,0.319772967,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
857,0.293195121,0.143513525,0.517050151,0.362450317,0.535012249,0.221140602,0.135133551,0.396770881,0.278294719,0.514938079,0.561534385,0.536473764,0.361581929,0.403409739,0.523064906,0.228731812,0.284369753,0.353530983,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
858,0.095248263,0.034623356,0.284845261,0.157811793,0.305465232,0.060484216,0.033366254,0.189391595,0.103247415,0.278286239,0.571797227,0.568856877,0.395685876,0.419718962,0.555807548,0.25675305,0.342688132,0.393099949,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
859,0,0,0.078074651,0.024964769,0.087334738,0,0,0.042717799,0.012269003,0.075004437,0.575754474,0.588118452,0.416661577,0.437505479,0.589322444,0.279482319,0.394614162,0.426272554,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
860,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.46997934,0.620558804,0.310495647,0.437959931,0.460318673,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
861,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.498379356,0.642182451,0.363673385,0.466176353,0.487109644,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
862,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.523662094,0.661013926,0.407046952,0.476793636,0.493485852,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
863,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.543585412,0.666732377,0.435862644,0.476242149,0.487226188,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
864,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.551397404,0.659484823,0.456199662,0.465756843,0.476689635,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
865,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.55427732,0.64088853,0.471302341,0.448838278,0.473686759,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
866,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.551916663,0.630353904,0.475283026,0.429729989,0.465157443,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
867,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.547274992,0.611719941,0.470090883,0.407123929,0.452720529,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
868,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.514001344,0.551446895,0.428946081,0.363017731,0.421012899,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
869,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.486334367,0.503980713,0.389561987,0.325575403,0.389624264,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
870,0.033730929,0.047639865,0,0,0,0.01526808,0.022718101,0,0,0,0.501534255,0.34282142,0.292467561,0.486691782,0.501285097,0.373242132,0.30832004,0.37179617,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
871,0.175581951,0.173336891,0.06825073,0.054574101,0.059787405,0.122715446,0.121612846,0.046920241,0.034912632,0.024153525,0.492649854,0.321031659,0.274979668,0.475452192,0.505563246,0.350648767,0.284018751,0.346709876,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
872,0.383368671,0.310959398,0.2552809,0.239599978,0.257295839,0.317667717,0.269890777,0.199111647,0.175850656,0.150802107,0.484828216,0.306994442,0.256536817,0.439552904,0.518088208,0.298498846,0.253969168,0.297594628,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
873,0.578194787,0.43803146,0.476716827,0.475695205,0.506712261,0.519950089,0.405423064,0.406840364,0.391602237,0.368021532,0.47910165,0.295763981,0.239394897,0.400412397,0.503498612,0.240501228,0.230323001,0.258122345,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
874,0.707542407,0.520930225,0.667437857,0.664241871,0.706122537,0.675092489,0.508268433,0.608913806,0.586620025,0.582443205,0.4742927,0.291899231,0.224146906,0.379954696,0.471194086,0.21702183,0.207166294,0.240152688,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
875,0.787171661,0.567484961,0.80767069,0.793039248,0.845660831,0.778168488,0.57604568,0.766495295,0.726894116,0.759523231,0.473403035,0.298092672,0.214552829,0.365837081,0.448088659,0.21081464,0.180256412,0.219265118,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
876,0.835107415,0.601509203,0.901636033,0.870045429,0.935734347,0.829606501,0.616579322,0.86297144,0.817044982,0.88937509,0.48239493,0.316258687,0.216569378,0.356734118,0.439160723,0.207529504,0.16111615,0.203122336,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
877,0.831836563,0.596754078,0.939322857,0.882912083,0.9425,0.82305925,0.617361411,0.900779365,0.841007898,0.944,0.498276863,0.352569614,0.234717112,0.353086673,0.447305661,0.208420724,0.156718815,0.206544848,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
878,0.770671506,0.536516838,0.915548153,0.827699687,0.930471612,0.752962245,0.543887078,0.864458303,0.788525999,0.935467838,0.520670158,0.406742908,0.266256218,0.358155369,0.469753238,0.214192001,0.172501405,0.234378364,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
879,0.653262795,0.426024206,0.832858468,0.712518715,0.842413276,0.611338072,0.417189446,0.748540668,0.657340208,0.854045097,0.542798973,0.469899092,0.308294998,0.375057991,0.506745595,0.226687981,0.204078088,0.280238319,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
880,0.493170591,0.285531341,0.699471636,0.55425568,0.711806302,0.422049076,0.272056035,0.589872023,0.477031736,0.713485875,0.555160741,0.509585621,0.338054566,0.38921599,0.514402764,0.224886152,0.238476112,0.319772967,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
881,0.293195121,0.143513525,0.517050151,0.362450317,0.535012249,0.221140602,0.135133551,0.396770881,0.278294719,0.514938079,0.561534385,0.536473764,0.361581929,0.403409739,0.523064906,0.228731812,0.284369753,0.353530983,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
882,0.095248263,0.034623356,0.284845261,0.157811793,0.305465232,0.060484216,0.033366254,0.189391595,0.103247415,0.278286239,0.571797227,0.568856877,0.395685876,0.419718962,0.555807548,0.25675305,0.342688132,0.393099949,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
883,0,0,0.078074651,0.024964769,0.087334738,0,0,0.042717799,0.012269003,0.075004437,0.575754474,0.588118452,0.416661577,0.437505479,0.589322444,0.279482319,0.394614162,0.426272554,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
884,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.46997934,0.620558804,0.310495647,0.437959931,0.460318673,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
885,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.498379356,0.642182451,0.363673385,0.466176353,0.487109644,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
886,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.523662094,0.661013926,0.407046952,0.476793636,0.493485852,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
887,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.543585412,0.666732377,0.435862644,0.476242149,0.487226188,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
888,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.551397404,0.659484823,0.456199662,0.465756843,0.476689635,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
889,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.55427732,0.64088853,0.471302341,0.448838278,0.473686759,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
890,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.551916663,0.630353904,0.475283026,0.429729989,0.465157443,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
891,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.547274992,0.611719941,0.470090883,0.407123929,0.452720529,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
892,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.514001344,0.551446895,0.428946081,0.363017731,0.421012899,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
893,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.486334367,0.503980713,0.389561987,0.325575403,0.389624264,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
894,0.033730929,0.047639865,0,0,0,0.01526808,0.022718101,0,0,0,0.501534255,0.34282142,0.292467561,0.486691782,0.501285097,0.373242132,0.30832004,0.37179617,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
895,0.175581951,0.173336891,0.06825073,0.054574101,0.059787405,0.122715446,0.121612846,0.046920241,0.034912632,0.024153525,0.492649854,0.321031659,0.274979668,0.475452192,0.505563246,0.350648767,0.284018751,0.346709876,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
896,0.383368671,0.310959398,0.2552809,0.239599978,0.257295839,0.317667717,0.269890777,0.199111647,0.175850656,0.150802107,0.484828216,0.306994442,0.256536817,0.439552904,0.518088208,0.298498846,0.253969168,0.297594628,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
897,0.578194787,0.43803146,0.476716827,0.475695205,0.506712261,0.519950089,0.405423064,0.406840364,0.391602237,0.368021532,0.47910165,0.295763981,0.239394897,0.400412397,0.503498612,0.240501228,0.230323001,0.258122345,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
898,0.707542407,0.520930225,0.667437857,0.664241871,0.706122537,0.675092489,0.508268433,0.608913806,0.586620025,0.582443205,0.4742927,0.291899231,0.224146906,0.379954696,0.471194086,0.21702183,0.207166294,0.240152688,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
899,0.787171661,0.567484961,0.80767069,0.793039248,0.845660831,0.778168488,0.57604568,0.766495295,0.726894116,0.759523231,0.473403035,0.298092672,0.214552829,0.365837081,0.448088659,0.21081464,0.180256412,0.219265118,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
900,0.835107415,0.601509203,0.901636033,0.870045429,0.935734347,0.829606501,0.616579322,0.86297144,0.817044982,0.88937509,0.48239493,0.316258687,0.216569378,0.356734118,0.439160723,0.207529504,0.16111615,0.203122336,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
901,0.831836563,0.596754078,0.939322857,0.882912083,0.9425,0.82305925,0.617361411,0.900779365,0.841007898,0.944,0.498276863,0.352569614,0.234717112,0.353086673,0.447305661,0.208420724,0.156718815,0.206544848,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
902,0.770671506,0.536516838,0.915548153,0.827699687,0.930471612,0.752962245,0.543887078,0.864458303,0.788525999,0.935467838,0.520670158,0.406742908,0.266256218,0.358155369,0.469753238,0.214192001,0.172501405,0.234378364,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
903,0.653262795,0.426024206,0.832858468,0.712518715,0.842413276,0.611338072,0.417189446,0.748540668,0.657340208,0.854045097,0.542798973,0.469899092,0.308294998,0.375057991,0.506745595,0.226687981,0.204078088,0.280238319,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
904,0.493170591,0.285531341,0.699471636,0.55425568,0.711806302,0.422049076,0.272056035,0.589872023,0.477031736,0.713485875,0.555160741,0.509585621,0.338054566,0.38921599,0.514402764,0.224886152,0.238476112,0.319772967,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
905,0.293195121,0.143513525,0.517050151,0.362450317,0.535012249,0.221140602,0.135133551,0.396770881,0.278294719,0.514938079,0.561534385,0.536473764,0.361581929,0.403409739,0.523064906,0.228731812,0.284369753,0.353530983,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
906,0.095248263,0.034623356,0.284845261,0.157811793,0.305465232,0.060484216,0.033366254,0.189391595,0.103247415,0.278286239,0.571797227,0.568856877,0.395685876,0.419718962,0.555807548,0.25675305,0.342688132,0.393099949,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
907,0,0,0.078074651,0.024964769,0.087334738,0,0,0.042717799,0.012269003,0.075004437,0.575754474,0.588118452,0.416661577,0.437505479,0.589322444,0.279482319,0.394614162,0.426272554,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
908,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.46997934,0.620558804,0.310495647,0.437959931,0.460318673,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
909,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.498379356,0.642182451,0.363673385,0.466176353,0.487109644,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
910,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.523662094,0.661013926,0.407046952,0.476793636,0.493485852,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
911,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.543585412,0.666732377,0.435862644,0.476242149,0.487226188,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
912,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.551397404,0.659484823,0.456199662,0.465756843,0.476689635,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
913,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.55427732,0.64088853,0.471302341,0.448838278,0.473686759,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
914,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.551916663,0.630353904,0.475283026,0.429729989,0.465157443,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
915,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.547274992,0.611719941,0.470090883,0.407123929,0.452720529,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
916,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.514001344,0.551446895,0.428946081,0.363017731,0.421012899,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
917,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.486334367,0.503980713,0.389561987,0.325575403,0.389624264,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
918,0.033730929,0.047639865,0,0,0,0.01526808,0.022718101,0,0,0,0.501534255,0.34282142,0.292467561,0.486691782,0.501285097,0.373242132,0.30832004,0.37179617,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
919,0.175581951,0.173336891,0.06825073,0.054574101,0.059787405,0.122715446,0.121612846,0.046920241,0.034912632,0.024153525,0.492649854,0.321031659,0.274979668,0.475452192,0.505563246,0.350648767,0.284018751,0.346709876,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
920,0.383368671,0.310959398,0.2552809,0.239599978,0.257295839,0.317667717,0.269890777,0.199111647,0.175850656,0.150802107,0.484828216,0.306994442,0.256536817,0.439552904,0.518088208,0.298498846,0.253969168,0.297594628,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
921,0.578194787,0.43803146,0.476716827,0.475695205,0.506712261,0.519950089,0.405423064,0.406840364,0.391602237,0.368021532,0.47910165,0.295763981,0.239394897,0.400412397,0.503498612,0.240501228,0.230323001,0.258122345,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
922,0.707542407,0.520930225,0.667437857,0.664241871,0.706122537,0.675092489,0.508268433,0.608913806,0.586620025,0.582443205,0.4742927,0.291899231,0.224146906,0.379954696,0.471194086,0.21702183,0.207166294,0.240152688,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
923,0.787171661,0.567484961,0.80767069,0.793039248,0.845660831,0.778168488,0.57604568,0.766495295,0.726894116,0.759523231,0.473403035,0.298092672,0.214552829,0.365837081,0.448088659,0.21081464,0.180256412,0.219265118,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
924,0.835107415,0.601509203,0.901636033,0.870045429,0.935734347,0.829606501,0.616579322,0.86297144,0.817044982,0.88937509,0.48239493,0.316258687,0.216569378,0.356734118,0.439160723,0.207529504,0.16111615,0.203122336,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
925,0.831836563,0.596754078,0.939322857,0.882912083,0.9425,0.82305925,0.617361411,0.900779365,0.841007898,0.944,0.498276863,0.352569614,0.234717112,0.353086673,0.447305661,0.208420724,0.156718815,0.206544848,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
926,0.770671506,0.536516838,0.915548153,0.827699687,0.930471612,0.752962245,0.543887078,0.864458303,0.788525999,0.935467838,0.520670158,0.406742908,0.266256218,0.358155369,0.469753238,0.214192001,0.172501405,0.234378364,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
927,0.653262795,0.426024206,0.832858468,0.712518715,0.842413276,0.611338072,0.417189446,0.748540668,0.657340208,0.854045097,0.542798973,0.469899092,0.308294998,0.375057991,0.506745595,0.226687981,0.204078088,0.280238319,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
